,coin,time,near_symbol,far_symbol,vwap_near,vwap_far,spread,volume_near,volume_far
23432,XBT,2020-06-07 18:00:00,XBTM20,XBTU20,9520.457461694426,9572.485442571266,52.02798087683914,2791223,1898553
23433,XBT,2020-06-07 19:00:00,XBTM20,XBTU20,9697.147307684714,9743.840266573485,46.69295888877059,6236433,7843210
23434,XBT,2020-06-07 20:00:00,XBTM20,XBTU20,9792.352525255856,9830.817914612471,38.46538935661556,4076888,2362941
23435,XBT,2020-06-07 21:00:00,XBTM20,XBTU20,9757.507145132027,9794.796576482895,37.289431350867744,400598,281999
23436,XBT,2020-06-07 22:00:00,XBTM20,XBTU20,9787.763493524972,9829.164798750364,41.40130522539221,3123849,2324518
23437,XBT,2020-06-07 23:00:00,XBTM20,XBTU20,9799.522289334549,9833.533919603306,34.01163026875656,606013,501696
23438,XBT,2020-06-08 00:00:00,XBTM20,XBTU20,9790.988358954599,9834.063019605821,43.074660651222075,951863,1031862
23439,XBT,2020-06-08 01:00:00,XBTM20,XBTU20,9798.41478597492,9843.736029307998,45.32124333307911,560938,1070660
23440,XBT,2020-06-08 02:00:00,XBTM20,XBTU20,9767.987914490424,9817.091034559191,49.10312006876666,564145,877399
23441,XBT,2020-06-08 03:00:00,XBTM20,XBTU20,9761.668857267243,9807.501359535483,45.832502268240205,140920,283824
23442,XBT,2020-06-08 04:00:00,XBTM20,XBTU20,9786.321976184196,9832.86542973573,46.543453551534185,358577,1030955
23443,XBT,2020-06-08 05:00:00,XBTM20,XBTU20,9780.244841147864,9832.707597836528,52.46275668866474,173975,602874
23444,XBT,2020-06-08 06:00:00,XBTM20,XBTU20,9771.646413848486,9828.411867325058,56.765453476571565,575442,530587
23445,XBT,2020-06-08 07:00:00,XBTM20,XBTU20,9768.083522294992,9819.313895263289,51.23037296829716,270720,225515
23446,XBT,2020-06-08 08:00:00,XBTM20,XBTU20,9709.974113212758,9757.521128961353,47.547015748594276,1371606,1849002
23447,XBT,2020-06-08 09:00:00,XBTM20,XBTU20,9786.190680392465,9834.088276231976,47.89759583951127,1878079,1528663
23448,XBT,2020-06-08 10:00:00,XBTM20,XBTU20,9785.869024340896,9832.796404376435,46.92738003553859,526965,360910
23449,XBT,2020-06-08 11:00:00,XBTM20,XBTU20,9773.106433655814,9818.631435982603,45.525002326789036,155358,309947
23450,XBT,2020-06-08 12:00:00,XBTM20,XBTU20,9773.982461429514,9815.960557741057,41.978096311542686,332910,387305
23451,XBT,2020-06-08 13:00:00,XBTM20,XBTU20,9726.735278222559,9784.541386835284,57.80610861272544,2593340,3097470
23452,XBT,2020-06-08 14:00:00,XBTM20,XBTU20,9699.124328136186,9749.39270042612,50.26837228993463,615190,1394910
23453,XBT,2020-06-08 15:00:00,XBTM20,XBTU20,9712.058078059843,9753.600974415433,41.54289635558962,359806,770738
23454,XBT,2020-06-08 16:00:00,XBTM20,XBTU20,9710.772739261547,9758.80548124665,48.03274198510371,821231,740561
23455,XBT,2020-06-08 17:00:00,XBTM20,XBTU20,9749.534022175349,9798.594963557896,49.06094138254775,420981,643223
23456,XBT,2020-06-08 18:00:00,XBTM20,XBTU20,9742.362748992442,9787.376170710999,45.013421718556856,238894,453392
23457,XBT,2020-06-08 19:00:00,XBTM20,XBTU20,9716.622093351902,9764.99226002626,48.37016667435819,436621,465333
23458,XBT,2020-06-08 20:00:00,XBTM20,XBTU20,9731.294637679377,9772.698676257947,41.40403857857018,296722,291824
23459,XBT,2020-06-08 21:00:00,XBTM20,XBTU20,9720.553300644715,9758.600058399425,38.04675775470969,487191,347750
23460,XBT,2020-06-08 22:00:00,XBTM20,XBTU20,9741.372350605523,9783.663326761678,42.29097615615501,168780,372301
23461,XBT,2020-06-08 23:00:00,XBTM20,XBTU20,9780.776839382199,9849.104713409599,68.32787402739996,2333407,3240142
23462,XBT,2020-06-09 00:00:00,XBTM20,XBTU20,9765.510834240104,9829.540247336814,64.02941309671041,8043626,9743577
23463,XBT,2020-06-09 01:00:00,XBTM20,XBTU20,9729.639026805118,9780.217961571723,50.578934766605016,349866,656121
23464,XBT,2020-06-09 02:00:00,XBTM20,XBTU20,9738.846909619655,9789.398109038537,50.55119941888188,590936,626473
23465,XBT,2020-06-09 03:00:00,XBTM20,XBTU20,9708.260846416766,9769.695991994151,61.4351455773849,847084,588907
23466,XBT,2020-06-09 04:00:00,XBTM20,XBTU20,9708.527255594592,9764.006074823184,55.47881922859233,302855,1751266
23467,XBT,2020-06-09 05:00:00,XBTM20,XBTU20,9712.351810170954,9771.677528961169,59.32571879021452,169227,473023
23468,XBT,2020-06-09 06:00:00,XBTM20,XBTU20,9720.074275810457,9779.377465769898,59.303189959440715,93404,178790
23469,XBT,2020-06-09 07:00:00,XBTM20,XBTU20,9724.24964274087,9775.499526795977,51.24988405510703,353844,1266388
23470,XBT,2020-06-09 08:00:00,XBTM20,XBTU20,9705.735846229229,9765.094059357023,59.35821312779444,273790,561578
23471,XBT,2020-06-09 09:00:00,XBTM20,XBTU20,9692.094726024201,9749.84811516711,57.75338914290842,389426,630819
23472,XBT,2020-06-09 10:00:00,XBTM20,XBTU20,9683.599175385738,9744.653956336564,61.05478095082617,774295,814219
23473,XBT,2020-06-09 11:00:00,XBTM20,XBTU20,9720.569079525892,9775.381285059306,54.81220553341336,961722,1393804
23474,XBT,2020-06-09 12:00:00,XBTM20,XBTU20,9778.90625981712,9830.726464914389,51.82020509726863,1017814,968947
23475,XBT,2020-06-09 13:00:00,XBTM20,XBTU20,9741.489470668324,9797.599443547546,56.10997287922146,2066411,2738485
23476,XBT,2020-06-09 14:00:00,XBTM20,XBTU20,9750.110555705607,9794.184948390413,44.0743926848063,382518,1060458
23477,XBT,2020-06-09 15:00:00,XBTM20,XBTU20,9760.20127294738,9806.34219029429,46.14091734690919,132002,330321
23478,XBT,2020-06-09 16:00:00,XBTM20,XBTU20,9750.019542482829,9796.335590111144,46.31604762831557,565798,727051
23479,XBT,2020-06-09 17:00:00,XBTM20,XBTU20,9747.924104052076,9792.829468648571,44.90536459649593,30725,362446
23480,XBT,2020-06-09 18:00:00,XBTM20,XBTU20,9747.90421880298,9794.87533446896,46.971115665979596,276754,213392
23481,XBT,2020-06-09 19:00:00,XBTM20,XBTU20,9745.446682974612,9804.119809107036,58.67312613242393,632338,825318
23482,XBT,2020-06-09 20:00:00,XBTM20,XBTU20,9787.423217266,9831.308248077725,43.8850308117253,495691,711344
23483,XBT,2020-06-09 21:00:00,XBTM20,XBTU20,9835.6082038874,9887.221793199373,51.613589311973556,1523563,1829065
23484,XBT,2020-06-09 22:00:00,XBTM20,XBTU20,9810.175957460624,9867.18117727899,57.00521981836573,2904288,2773741
23485,XBT,2020-06-09 23:00:00,XBTM20,XBTU20,9816.326562644621,9871.414436858371,55.08787421375018,318768,1283749
23486,XBT,2020-06-10 00:00:00,XBTM20,XBTU20,9822.148260725951,9882.639604102456,60.49134337650503,342860,736023
23487,XBT,2020-06-10 01:00:00,XBTM20,XBTU20,9837.336587994876,9913.154420425053,75.81783243017708,359105,1527957
23488,XBT,2020-06-10 02:00:00,XBTM20,XBTU20,9824.870015675448,9891.142996648276,66.27298097282801,241454,283675
23489,XBT,2020-06-10 03:00:00,XBTM20,XBTU20,9806.83156175228,9865.34364365634,58.512081904060324,973692,1537227
23490,XBT,2020-06-10 04:00:00,XBTM20,XBTU20,9789.849927646408,9844.702287929222,54.852360282813606,105048,480201
23491,XBT,2020-06-10 05:00:00,XBTM20,XBTU20,9810.724190187488,9865.343725343437,54.61953515594905,493044,865664
23492,XBT,2020-06-10 06:00:00,XBTM20,XBTU20,9808.28354266692,9866.169426071225,57.88588340430397,100333,497188
23493,XBT,2020-06-10 07:00:00,XBTM20,XBTU20,9774.634912445335,9836.151724948784,61.51681250344882,745034,1090502
23494,XBT,2020-06-10 08:00:00,XBTM20,XBTU20,9791.153534806921,9843.161420274642,52.00788546772128,469151,538589
23495,XBT,2020-06-10 09:00:00,XBTM20,XBTU20,9744.469647905422,9796.152151882945,51.68250397752308,1484379,1935135
23496,XBT,2020-06-10 10:00:00,XBTM20,XBTU20,9762.417739578512,9809.680465721927,47.26272614341542,124037,395524
23497,XBT,2020-06-10 11:00:00,XBTM20,XBTU20,9768.571817373133,9817.5713450539,48.99952768076764,68652,85158
23498,XBT,2020-06-10 12:00:00,XBTM20,XBTU20,9784.550817324332,9827.651150730568,43.10033340623522,487430,560250
23499,XBT,2020-06-10 13:00:00,XBTM20,XBTU20,9789.894040199344,9841.502280202476,51.60824000313187,497028,305220
23500,XBT,2020-06-10 14:00:00,XBTM20,XBTU20,9769.654050913101,9817.58674153974,47.93269062663967,815684,781235
23501,XBT,2020-06-10 15:00:00,XBTM20,XBTU20,9775.372798164868,9822.364215728101,46.99141756323297,200912,947921
23502,XBT,2020-06-10 16:00:00,XBTM20,XBTU20,9796.798314126463,9847.09435831294,50.29604418647614,751207,855299
23503,XBT,2020-06-10 17:00:00,XBTM20,XBTU20,9791.007903590398,9845.045230573709,54.03732698331078,155331,92573
23504,XBT,2020-06-10 18:00:00,XBTM20,XBTU20,9877.249281564147,9973.604611908662,96.3553303445151,13767733,8163763
23505,XBT,2020-06-10 19:00:00,XBTM20,XBTU20,9897.509034564828,9946.22214815053,48.71311358570165,3863873,3448581
23506,XBT,2020-06-10 20:00:00,XBTM20,XBTU20,9921.622156072875,9974.620578905184,52.99842283230828,763526,642499
23507,XBT,2020-06-10 21:00:00,XBTM20,XBTU20,9900.560773665164,9950.3248843897,49.764110724536295,755748,436622
23508,XBT,2020-06-10 22:00:00,XBTM20,XBTU20,9929.331732381504,9978.792709792484,49.46097741097947,1023504,849907
23509,XBT,2020-06-10 23:00:00,XBTM20,XBTU20,9925.310929553365,9986.5758799383,61.26495038493522,968103,1197042
23510,XBT,2020-06-11 00:00:00,XBTM20,XBTU20,9941.409992124258,9991.152539166356,49.74254704209852,2714982,2630094
23511,XBT,2020-06-11 01:00:00,XBTM20,XBTU20,9982.255934494866,10033.190174959931,50.93424046506516,2826267,2497098
23512,XBT,2020-06-11 02:00:00,XBTM20,XBTU20,9974.101635542504,10032.008374060486,57.906738517982376,2884684,2609505
23513,XBT,2020-06-11 03:00:00,XBTM20,XBTU20,9932.480928125524,9989.476863202011,56.99593507648751,1641829,1416553
23514,XBT,2020-06-11 04:00:00,XBTM20,XBTU20,9929.005348113253,9982.465531997288,53.46018388403536,323599,497239
23515,XBT,2020-06-11 05:00:00,XBTM20,XBTU20,9921.04602840764,9976.131003628045,55.084975220404885,386998,367085
23516,XBT,2020-06-11 06:00:00,XBTM20,XBTU20,9844.152381367503,9899.031067490016,54.87868612251259,5616387,5408625
23517,XBT,2020-06-11 07:00:00,XBTM20,XBTU20,9843.17742752764,9897.563235633314,54.38580810567328,1980602,1275722
23518,XBT,2020-06-11 08:00:00,XBTM20,XBTU20,9838.574190749958,9892.409309767376,53.83511901741804,682278,791031
23519,XBT,2020-06-11 09:00:00,XBTM20,XBTU20,9818.63520048936,9878.600069843496,59.96486935413668,862964,803306
23520,XBT,2020-06-11 10:00:00,XBTM20,XBTU20,9802.463500696458,9867.757254471038,65.29375377458018,3091785,2351244
23521,XBT,2020-06-11 11:00:00,XBTM20,XBTU20,9801.86402353378,9869.345313577136,67.48129004335533,969449,921969
23522,XBT,2020-06-11 12:00:00,XBTM20,XBTU20,9789.409086691248,9852.600406017747,63.19131932649907,1062053,1416560
23523,XBT,2020-06-11 13:00:00,XBTM20,XBTU20,9669.259220852182,9728.838286903398,59.579066051215705,10727751,10163187
23524,XBT,2020-06-11 14:00:00,XBTM20,XBTU20,9643.88568592713,9677.37080435058,33.48511842344851,1826543,3662616
23525,XBT,2020-06-11 15:00:00,XBTM20,XBTU20,9552.637084737933,9586.294423212159,33.65733847422598,4457542,5844566
23526,XBT,2020-06-11 16:00:00,XBTM20,XBTU20,9404.342395342346,9390.554419030315,-13.787976312030878,5203628,17569118
23527,XBT,2020-06-11 17:00:00,XBTM20,XBTU20,9248.530115181708,9213.469195501888,-35.06091967981956,12537777,17771634
23528,XBT,2020-06-11 18:00:00,XBTM20,XBTU20,9347.85826063474,9347.554815367534,-0.30344526720728027,4287044,4458438
23529,XBT,2020-06-11 19:00:00,XBTM20,XBTU20,9299.119965485916,9304.564457187773,5.44449170185726,921137,1641454
23530,XBT,2020-06-11 20:00:00,XBTM20,XBTU20,9280.00150815454,9279.173654800765,-0.8278533537759358,1658769,1999443
23531,XBT,2020-06-11 21:00:00,XBTM20,XBTU20,9352.01436640287,9364.890829198634,12.876462795764382,708501,882668
23532,XBT,2020-06-11 22:00:00,XBTM20,XBTU20,9330.22458369963,9361.931782972297,31.707199272666912,1746629,3453472
23533,XBT,2020-06-11 23:00:00,XBTM20,XBTU20,9285.031585677056,9319.585524358889,34.55393868183273,2467565,1007509
23534,XBT,2020-06-12 00:00:00,XBTM20,XBTU20,9299.198013268353,9317.416567720107,18.218554451754244,1699073,1701790
23535,XBT,2020-06-12 01:00:00,XBTM20,XBTU20,9328.664005697945,9350.641091795507,21.977086097562278,315886,591554
23536,XBT,2020-06-12 02:00:00,XBTM20,XBTU20,9343.429311999007,9359.670439624268,16.24112762526056,254246,314797
23537,XBT,2020-06-12 03:00:00,XBTM20,XBTU20,9366.520212762547,9381.751363141613,15.231150379066094,797897,1283054
23538,XBT,2020-06-12 04:00:00,XBTM20,XBTU20,9372.586346281832,9390.981717591003,18.395371309170514,135349,274214
23539,XBT,2020-06-12 05:00:00,XBTM20,XBTU20,9372.119999720633,9394.96709872262,22.847099001986862,1251749,571012
23540,XBT,2020-06-12 06:00:00,XBTM20,XBTU20,9380.627530202582,9397.632658875858,17.005128673275976,555724,252922
23541,XBT,2020-06-12 07:00:00,XBTM20,XBTU20,9427.14801487076,9465.144820316316,37.996805445556674,7274268,5296044
23542,XBT,2020-06-12 08:00:00,XBTM20,XBTU20,9473.002501512823,9496.605652703274,23.60315119045117,4472819,3927126
23543,XBT,2020-06-12 09:00:00,XBTM20,XBTU20,9472.867435633105,9498.16552343181,25.298087798704728,1355237,3295136
23544,XBT,2020-06-12 10:00:00,XBTM20,XBTU20,9482.386107626882,9500.85018097,18.46407334311698,907894,834104
23545,XBT,2020-06-12 11:00:00,XBTM20,XBTU20,9512.597763062982,9534.37022784614,21.772464783158284,2483495,1411420
23546,XBT,2020-06-12 12:00:00,XBTM20,XBTU20,9484.202822094208,9506.238977431516,22.03615533730772,1993916,1401543
23547,XBT,2020-06-12 13:00:00,XBTM20,XBTU20,9493.187403524604,9513.850485118752,20.663081594148025,3707114,3185976
23548,XBT,2020-06-12 14:00:00,XBTM20,XBTU20,9520.36196861708,9531.316654915245,10.954686298164233,7012432,8330226
23549,XBT,2020-06-12 15:00:00,XBTM20,XBTU20,9427.638125439718,9444.51588685244,16.877761412721156,1808208,2029015
23550,XBT,2020-06-12 16:00:00,XBTM20,XBTU20,9446.575565279474,9463.049166104714,16.473600825240283,239308,344750
23551,XBT,2020-06-12 17:00:00,XBTM20,XBTU20,9394.002641408957,9403.40529704385,9.402655634892653,1915407,1641965
23552,XBT,2020-06-12 18:00:00,XBTM20,XBTU20,9392.663199897936,9422.179692861297,29.516492963361088,718182,644907
23553,XBT,2020-06-12 19:00:00,XBTM20,XBTU20,9435.826856523343,9457.65137393063,21.824517407287203,1147556,1771884
23554,XBT,2020-06-12 20:00:00,XBTM20,XBTU20,9474.050362466945,9490.940686554424,16.890324087478803,566839,707043
23555,XBT,2020-06-12 21:00:00,XBTM20,XBTU20,9476.565037515647,9494.924092873105,18.35905535745769,156572,366513
23556,XBT,2020-06-12 22:00:00,XBTM20,XBTU20,9483.374981314151,9504.731796996582,21.35681568243126,188715,390555
23557,XBT,2020-06-12 23:00:00,XBTM20,XBTU20,9478.978454816686,9497.5772357528,18.598780936114053,265691,213463
23558,XBT,2020-06-13 00:00:00,XBTM20,XBTU20,9469.99555621103,9492.009885958796,22.01432974776617,385709,369776
23559,XBT,2020-06-13 01:00:00,XBTM20,XBTU20,9449.257820006873,9462.155204767068,12.897384760195564,526939,1086769
23560,XBT,2020-06-13 02:00:00,XBTM20,XBTU20,9446.661050553732,9461.734954045523,15.073903491791498,328047,435951
23561,XBT,2020-06-13 03:00:00,XBTM20,XBTU20,9433.2456826163,9453.762599510264,20.516916893964662,304147,375303
23562,XBT,2020-06-13 04:00:00,XBTM20,XBTU20,9386.3957227114,9415.34161424601,28.945891534609473,2199521,2408899
23563,XBT,2020-06-13 05:00:00,XBTM20,XBTU20,9405.149357928405,9422.887936664434,17.738578736029012,464936,477670
23564,XBT,2020-06-13 06:00:00,XBTM20,XBTU20,9426.530010819266,9434.75922380245,8.22921298318397,372114,702121
23565,XBT,2020-06-13 07:00:00,XBTM20,XBTU20,9463.413525193897,9472.333141713341,8.91961651944439,2190578,2242031
23566,XBT,2020-06-13 08:00:00,XBTM20,XBTU20,9448.768687351585,9466.154485841318,17.385798489733133,163309,258428
23567,XBT,2020-06-13 09:00:00,XBTM20,XBTU20,9475.527666303584,9488.2914166122,12.763750308615272,2613456,2406123
23568,XBT,2020-06-13 10:00:00,XBTM20,XBTU20,9447.274524179917,9461.064759828809,13.790235648892121,257656,374781
23569,XBT,2020-06-13 11:00:00,XBTM20,XBTU20,9429.293988069787,9440.956854156148,11.662866086360737,294890,261023
23570,XBT,2020-06-13 12:00:00,XBTM20,XBTU20,9448.910311122076,9445.369566522584,-3.540744599491518,534918,1000573
23571,XBT,2020-06-13 13:00:00,XBTM20,XBTU20,9443.366958340954,9457.231965042061,13.865006701107632,231784,1230739
23572,XBT,2020-06-13 14:00:00,XBTM20,XBTU20,9472.354632570541,9483.08054364045,10.725911069908761,583687,361197
23573,XBT,2020-06-13 15:00:00,XBTM20,XBTU20,9466.13312585946,9489.308537006711,23.175411147250998,1568803,1226237
23574,XBT,2020-06-13 16:00:00,XBTM20,XBTU20,9452.59331859641,9468.3640868637,15.770768267289895,761518,337165
23575,XBT,2020-06-13 17:00:00,XBTM20,XBTU20,9456.006255695993,9477.768469659526,21.762213963533213,440529,298789
23576,XBT,2020-06-13 18:00:00,XBTM20,XBTU20,9461.662441292041,9479.42962943666,17.767188144618558,353194,100419
23577,XBT,2020-06-13 19:00:00,XBTM20,XBTU20,9467.69987536247,9492.1985507346,24.498675372129583,1588126,1429486
23578,XBT,2020-06-13 20:00:00,XBTM20,XBTU20,9404.425594336994,9422.647449132704,18.221854795710897,1386843,1089881
23579,XBT,2020-06-13 21:00:00,XBTM20,XBTU20,9427.684418138775,9443.261181042104,15.576762903328927,151223,222377
23580,XBT,2020-06-13 22:00:00,XBTM20,XBTU20,9448.868820060872,9468.365451684946,19.496631624073416,404783,485060
23581,XBT,2020-06-13 23:00:00,XBTM20,XBTU20,9483.121472072122,9502.870657683945,19.749185611823123,1127873,1850735
23582,XBT,2020-06-14 00:00:00,XBTM20,XBTU20,9484.501669132163,9512.354136404365,27.852467272201466,546935,430594
23583,XBT,2020-06-14 01:00:00,XBTM20,XBTU20,9473.503306937426,9505.896353366994,32.39304642956813,84700,106356
23584,XBT,2020-06-14 02:00:00,XBTM20,XBTU20,9479.142378421868,9500.978849508114,21.836471086246092,221363,464536
23585,XBT,2020-06-14 03:00:00,XBTM20,XBTU20,9457.561426638356,9484.61100905806,27.049582419704166,233115,95197
23586,XBT,2020-06-14 04:00:00,XBTM20,XBTU20,9451.654389787791,9474.194361424517,22.539971636726477,74832,237568
23587,XBT,2020-06-14 05:00:00,XBTM20,XBTU20,9445.802057920533,9470.244924637149,24.442866716615754,174660,144688
23588,XBT,2020-06-14 06:00:00,XBTM20,XBTU20,9413.73096565524,9409.179868671406,-4.5510969838342135,460274,3161722
23589,XBT,2020-06-14 07:00:00,XBTM20,XBTU20,9410.459405640784,9423.489031502768,13.029625861983732,3278374,4726391
23590,XBT,2020-06-14 08:00:00,XBTM20,XBTU20,9447.798200502115,9444.06289341232,-3.735307089795242,2948510,2552310
23591,XBT,2020-06-14 09:00:00,XBTM20,XBTU20,9445.140053464207,9467.287634138376,22.14758067416915,297788,331908
23592,XBT,2020-06-14 10:00:00,XBTM20,XBTU20,9448.078472549236,9471.01037437092,22.931901821684733,408852,225806
23593,XBT,2020-06-14 11:00:00,XBTM20,XBTU20,9466.05823751516,9482.906364571176,16.848127056015073,1664727,334321
23594,XBT,2020-06-14 12:00:00,XBTM20,XBTU20,9436.597913257256,9459.978339779174,23.380426521918707,697120,930507
23595,XBT,2020-06-14 13:00:00,XBTM20,XBTU20,9414.198352100591,9434.28275432608,20.084402225487793,1124611,659720
23596,XBT,2020-06-14 14:00:00,XBTM20,XBTU20,9372.972027281749,9389.958709201854,16.986681920105184,2364097,2386356
23597,XBT,2020-06-14 15:00:00,XBTM20,XBTU20,9413.44540217692,9423.772772401044,10.327370224124024,1585682,3278606
23598,XBT,2020-06-14 16:00:00,XBTM20,XBTU20,9434.653818978928,9450.008594081995,15.354775103067368,565817,650101
23599,XBT,2020-06-14 17:00:00,XBTM20,XBTU20,9419.931928619082,9433.025591227939,13.093662608856903,86638,281838
23600,XBT,2020-06-14 18:00:00,XBTM20,XBTU20,9398.837042246854,9419.654314631369,20.81727238451458,325326,306212
23601,XBT,2020-06-14 19:00:00,XBTM20,XBTU20,9410.64108561916,9428.022366108044,17.38128048888393,59621,363216
23602,XBT,2020-06-14 20:00:00,XBTM20,XBTU20,9414.711520280467,9437.485757996945,22.774237716477728,141407,141973
23603,XBT,2020-06-14 21:00:00,XBTM20,XBTU20,9354.283680802,9365.903664641311,11.619983839311317,836384,2137404
23604,XBT,2020-06-14 22:00:00,XBTM20,XBTU20,9360.193626350727,9354.854790826945,-5.338835523782109,3729335,2936131
23605,XBT,2020-06-14 23:00:00,XBTM20,XBTU20,9383.779812026822,9418.556762687043,34.7769506602217,1301782,1351134
23606,XBT,2020-06-15 00:00:00,XBTM20,XBTU20,9358.282698238012,9388.27123476131,29.988536523298535,827304,1705888
23607,XBT,2020-06-15 01:00:00,XBTM20,XBTU20,9273.944239301714,9319.558493293109,45.614253991394435,4038867,4546352
23608,XBT,2020-06-15 02:00:00,XBTM20,XBTU20,9282.625854136657,9297.678161093947,15.052306957290057,1309693,1615173
23609,XBT,2020-06-15 03:00:00,XBTM20,XBTU20,9204.949112979668,9232.02565989006,27.0765469103917,2378759,4890050
23610,XBT,2020-06-15 04:00:00,XBTM20,XBTU20,9195.86142135997,9206.30373512642,10.442313766448933,648278,2435739
23611,XBT,2020-06-15 05:00:00,XBTM20,XBTU20,9085.918658728051,9097.77024731818,11.851588590128813,2670448,6817532
23612,XBT,2020-06-15 06:00:00,XBTM20,XBTU20,8991.625873412804,8989.527795678778,-2.0980777340264467,3832435,6506259
23613,XBT,2020-06-15 07:00:00,XBTM20,XBTU20,9066.65532130596,9063.567752785451,-3.0875685205082846,2237449,2545135
23614,XBT,2020-06-15 08:00:00,XBTM20,XBTU20,9129.519458814715,9127.883494945694,-1.6359638690209977,2378823,1647585
23615,XBT,2020-06-15 09:00:00,XBTM20,XBTU20,9134.086683602083,9132.948750174899,-1.13793342718418,548088,798455
23616,XBT,2020-06-15 10:00:00,XBTM20,XBTU20,9118.468001599274,9122.91962622152,4.451624622244708,565069,931094
23617,XBT,2020-06-15 11:00:00,XBTM20,XBTU20,9106.61353651923,9125.977432182575,19.36389566334583,979996,573015
23618,XBT,2020-06-15 12:00:00,XBTM20,XBTU20,9115.419413673571,9114.348088797544,-1.0713248760275746,371856,696258
23619,XBT,2020-06-15 13:00:00,XBTM20,XBTU20,9128.47668374523,9134.857039749464,6.380356004234272,3598261,2051756
23620,XBT,2020-06-15 14:00:00,XBTM20,XBTU20,9221.385950176968,9224.363627978095,2.9776778011273564,1985405,1510142
23621,XBT,2020-06-15 15:00:00,XBTM20,XBTU20,9281.950232378189,9281.217424778857,-0.7328075993318635,2175863,1650177
23622,XBT,2020-06-15 16:00:00,XBTM20,XBTU20,9371.058395326663,9379.68926693639,8.630871609726455,3093401,3041395
23623,XBT,2020-06-15 17:00:00,XBTM20,XBTU20,9369.60926063083,9383.19930579285,13.590045162020033,720099,627722
23624,XBT,2020-06-15 18:00:00,XBTM20,XBTU20,9425.368785076824,9434.931067059351,9.562281982527566,2011341,2698104
23625,XBT,2020-06-15 19:00:00,XBTM20,XBTU20,9441.074516669029,9445.229022326783,4.154505657754271,1179565,1337546
23626,XBT,2020-06-15 20:00:00,XBTM20,XBTU20,9475.155196292586,9470.133791215045,-5.021405077541203,994629,1062817
23627,XBT,2020-06-15 21:00:00,XBTM20,XBTU20,9495.788385370839,9510.460294292923,14.671908922084185,708113,3068350
23628,XBT,2020-06-15 22:00:00,XBTM20,XBTU20,9439.612342536886,9464.808507588132,25.19616505124577,415517,1254459
23629,XBT,2020-06-15 23:00:00,XBTM20,XBTU20,9464.65043735205,9471.776537299871,7.1260999478217855,527449,1274889
23630,XBT,2020-06-16 00:00:00,XBTM20,XBTU20,9416.326170926282,9438.923674009216,22.597503082934054,750365,1057194
23631,XBT,2020-06-16 01:00:00,XBTM20,XBTU20,9427.504973685274,9449.329096404406,21.824122719131992,622868,540050
23632,XBT,2020-06-16 02:00:00,XBTM20,XBTU20,9440.823091306851,9449.401268195,8.578176888149756,710157,976620
23633,XBT,2020-06-16 03:00:00,XBTM20,XBTU20,9566.182551781592,9586.133502549885,19.950950768292387,5990791,5752300
23634,XBT,2020-06-16 04:00:00,XBTM20,XBTU20,9573.200495257497,9592.670567456053,19.4700721985555,620221,1287115
23635,XBT,2020-06-16 05:00:00,XBTM20,XBTU20,9558.21992610376,9588.58214005375,30.362213949989382,981169,1206696
23636,XBT,2020-06-16 06:00:00,XBTM20,XBTU20,9537.915114712889,9556.147933102517,18.232818389627937,1804894,1561839
23637,XBT,2020-06-16 07:00:00,XBTM20,XBTU20,9518.220192357328,9534.354251112904,16.134058755575097,614458,1713262
23638,XBT,2020-06-16 08:00:00,XBTM20,XBTU20,9509.621950875176,9534.065839477156,24.44388860197978,663467,669225
23639,XBT,2020-06-16 09:00:00,XBTM20,XBTU20,9543.186845318769,9566.832870436128,23.646025117359386,937371,1118798
23640,XBT,2020-06-16 10:00:00,XBTM20,XBTU20,9547.107912720734,9574.438069669339,27.33015694860478,500600,564442
23641,XBT,2020-06-16 11:00:00,XBTM20,XBTU20,9528.27871764913,9563.912368740683,35.633651091553475,547959,980303
23642,XBT,2020-06-16 12:00:00,XBTM20,XBTU20,9558.846674621092,9580.080204782886,21.23353016179317,1637600,1381906
23643,XBT,2020-06-16 13:00:00,XBTM20,XBTU20,9563.315387699296,9592.466898646313,29.151510947016504,4335507,2081721
23644,XBT,2020-06-16 14:00:00,XBTM20,XBTU20,9488.084913921044,9522.94293804258,34.8580241215368,3416784,1901083
23645,XBT,2020-06-16 15:00:00,XBTM20,XBTU20,9469.116092311844,9494.81516753978,25.69907522793619,1123169,1611397
23646,XBT,2020-06-16 16:00:00,XBTM20,XBTU20,9493.567461448944,9525.152168670229,31.5847072212855,815464,749466
23647,XBT,2020-06-16 17:00:00,XBTM20,XBTU20,9506.418364357614,9535.798257799785,29.379893442170214,225908,578843
23648,XBT,2020-06-16 18:00:00,XBTM20,XBTU20,9503.524656628604,9536.821320442185,33.29666381358038,1005732,593420
23649,XBT,2020-06-16 19:00:00,XBTM20,XBTU20,9512.933384037071,9541.485470907819,28.5520868707481,253481,432123
23650,XBT,2020-06-16 20:00:00,XBTM20,XBTU20,9514.589028436916,9544.941826193897,30.35279775698109,538768,181569
23651,XBT,2020-06-16 21:00:00,XBTM20,XBTU20,9533.167968373236,9567.274565977004,34.10659760376802,396917,448576
23652,XBT,2020-06-16 22:00:00,XBTM20,XBTU20,9526.601585428687,9559.104872309355,32.503286880668384,367352,908379
